,TUMOR_CLASS,TUMOR_TYPE,channel,Min,Max,stddev
0,B,A,R,108,240,13.765194296238418
0,B,A,G,91,239,26.39320948832544
0,B,A,B,105,246,13.235180139246873
0,B,A,R,108,249,16.43668470372294
0,B,A,G,87,244,33.52419670909005
0,B,A,B,106,255,19.256187227493783
0,B,A,R,93,242,18.13097474351192
0,B,A,G,83,237,33.916608543490675
0,B,A,B,95,246,18.840055787615544
0,B,A,R,114,236,13.283763553441348
0,B,A,G,114,237,15.95261443075497
0,B,A,B,118,239,11.830054144658323
0,B,A,R,105,226,16.562702360383355
0,B,A,G,97,227,21.68941745786764
0,B,A,B,114,236,14.65835018734616
0,B,A,R,107,225,10.981775506029782
0,B,A,G,111,230,15.689417930767268
0,B,A,B,119,238,10.010626204794306
0,B,A,R,101,225,9.675001913049643
0,B,A,G,92,227,17.824434424960657
0,B,A,B,108,233,9.434918539790074
0,B,A,R,107,233,15.144767743107483
0,B,A,G,103,228,17.03909589344706
0,B,A,B,110,240,13.620832597348757
0,B,A,R,104,230,14.015420920077675
0,B,A,G,101,224,18.50698195805436
0,B,A,B,111,240,12.61944886587697
0,B,A,R,111,240,12.041132570928315
0,B,A,G,107,231,19.23919665258404
0,B,A,B,118,232,10.94494616430221
0,B,A,R,119,227,9.462115510643967
0,B,A,G,104,235,15.563724969394354
0,B,A,B,122,235,9.667955007957008
0,B,A,R,106,232,11.755392457192054
0,B,A,G,100,229,20.123692497494527
0,B,A,B,102,241,11.797721391170427
0,B,A,R,123,229,8.048736369427594
0,B,A,G,109,224,11.191297639001009
0,B,A,B,130,236,7.9669601095384
0,B,A,R,109,222,10.916805373207305
0,B,A,G,82,223,17.513854910190588
0,B,A,B,105,234,10.525357606031227
0,B,A,R,108,226,14.02871944559441
0,B,A,G,96,225,21.72390292660501
0,B,A,B,112,235,12.759879524710552
0,B,A,R,107,255,14.943205721775508
0,B,A,G,94,241,22.219779209164056
0,B,A,B,114,254,14.407806943789339
0,B,A,R,108,219,10.944547980522634
0,B,A,G,97,234,18.305195799380225
0,B,A,B,112,231,11.072320688490011
0,B,A,R,107,227,16.31621127920592
0,B,A,G,94,229,21.656233536008838
0,B,A,B,116,238,14.070121083730127
0,B,A,R,106,235,10.980711919350593
0,B,A,G,91,233,21.856377921825235
0,B,A,B,105,238,11.328851149866239
0,B,A,R,92,237,17.0964371008898
0,B,A,G,84,232,32.5583297994069
0,B,A,B,94,240,17.81648555453375
0,B,A,R,119,225,9.681035070639581
0,B,A,G,111,236,15.961421051175424
0,B,A,B,121,232,9.427276762148752
0,B,A,R,90,253,15.204734192317408
0,B,A,G,70,242,29.881169296770366
0,B,A,B,97,244,16.673758610793985
0,B,A,R,82,250,28.0120474290355
0,B,A,G,69,248,36.79593323420781
0,B,A,B,90,249,25.100177389508623
0,B,A,R,84,255,23.842480975909545
0,B,A,G,71,245,36.763073473973805
0,B,A,B,95,253,21.349434919416648
0,B,A,R,85,243,24.274650518497953
0,B,A,G,75,238,36.11641798681432
0,B,A,B,91,244,22.883313847630685
0,B,A,R,90,255,27.32411624549391
0,B,A,G,71,246,33.89946644701501
0,B,A,B,98,255,22.81609351440711
0,B,A,R,85,254,26.011345857538075
0,B,A,G,77,247,38.28528515273547
0,B,A,B,89,251,24.105053782868698
0,B,A,R,82,248,25.06848146658849
0,B,A,G,75,237,33.75002474623041
0,B,A,B,91,244,22.301434241916386
0,B,A,R,93,249,21.900112247361953
0,B,A,G,83,240,35.025291690941856
0,B,A,B,108,246,20.127937937959253
0,B,A,R,87,255,24.510907517816023
0,B,A,G,74,248,33.35770564887759
0,B,A,B,91,255,22.97260893950016
0,B,A,R,95,255,21.080164928064246
0,B,A,G,75,249,30.19007857943053
0,B,A,B,97,255,19.485003813025106
0,B,A,R,92,247,24.82284619021928
0,B,A,G,76,238,43.440650131780096
0,B,A,B,98,245,23.75858365166122
0,B,A,R,89,250,26.56490528238486
0,B,A,G,77,247,39.62293522250383
0,B,A,B,97,249,23.891461814480827
0,B,A,R,94,255,26.80842891113583
0,B,A,G,68,250,37.09610145090169
0,B,A,B,100,254,23.602791954051185
0,B,A,R,109,249,13.698206902063413
0,B,A,G,80,223,27.19584249820434
0,B,A,B,113,236,15.649751762501367
0,B,A,R,103,252,18.59243741272285
0,B,A,G,81,245,34.426577575602245
0,B,A,B,107,250,18.651353971683577
0,B,A,R,92,252,18.395500709141405
0,B,A,G,77,238,31.090817094193334
0,B,A,B,100,243,18.313635412613078
0,B,A,R,89,255,25.125682334945083
0,B,A,G,70,249,33.969487780895506
0,B,A,B,96,255,22.723276633876146
0,B,A,R,114,251,13.695886635471485
0,B,A,G,84,238,30.788209161703644
0,B,A,B,118,244,15.57293896510201
0,B,A,R,100,252,21.65788393308904
0,B,A,G,86,248,30.72659276250951
0,B,A,B,113,253,18.64805225977794
0,B,A,R,77,255,27.963446562665407
0,B,A,G,66,249,39.011868477951275
0,B,A,B,85,255,25.58097851053718
0,B,A,R,96,254,24.829425103066878
0,B,A,G,85,249,33.22065604999512
0,B,A,B,112,255,21.53064556704984
0,B,A,R,87,255,25.27836919729507
0,B,A,G,65,247,38.09211066385973
0,B,A,B,94,255,22.480805241652355
0,B,A,R,84,255,25.406973009696394
0,B,A,G,65,248,31.449302483722835
0,B,A,B,98,255,22.69821142809474
0,B,A,R,84,255,26.390395785064953
0,B,A,G,62,252,34.1103384204313
0,B,A,B,95,254,22.41975907779116
0,B,A,R,91,250,24.62034187562395
0,B,A,G,76,238,42.720478476351026
0,B,A,B,96,247,23.927444397885722
0,B,A,R,88,255,23.735906297334267
0,B,A,G,70,245,32.39936241786092
0,B,A,B,93,255,22.02815236525863
0,B,A,R,74,253,29.02904884349176
0,B,A,G,69,251,38.81720771259167
0,B,A,B,87,250,26.25880980497877
0,B,A,R,89,255,25.431794812461938
0,B,A,G,72,248,34.68200395909772
0,B,A,B,95,251,23.414980278570436
0,B,A,R,76,255,27.01910635214473
0,B,A,G,68,249,37.673732739594975
0,B,A,B,89,255,24.070644983635905
0,B,A,R,92,242,25.49612063944466
0,B,A,G,76,239,43.12889579784439
0,B,A,B,102,249,23.35436544418549
0,B,A,R,84,249,28.272908734028466
0,B,A,G,74,254,40.3283233233464
0,B,A,B,92,254,25.606640103291337
0,B,A,R,85,252,20.86503421746418
0,B,A,G,74,242,35.45521124790554
0,B,A,B,93,246,19.780517501678126
0,B,A,R,102,254,17.05849394815756
0,B,A,G,80,241,33.95294730122896
0,B,A,B,110,254,18.489509559473017
0,B,A,R,95,250,26.57669447613827
0,B,A,G,70,246,43.3661031259367
0,B,A,B,97,255,24.50914392861025
0,B,A,R,94,224,28.507006965237267
0,B,A,G,88,228,42.102665347567104
0,B,A,B,104,236,24.321963000137245
0,B,A,R,101,247,24.11823217152907
0,B,A,G,87,244,38.507926537393416
0,B,A,B,109,244,20.484774173428942
0,B,A,R,103,243,18.969404072268304
0,B,A,G,83,228,30.225245836248344
0,B,A,B,93,241,16.970103081014592
0,B,A,R,104,247,15.736940665416771
0,B,A,G,80,233,29.1955505834839
0,B,A,B,115,248,16.531400463710746
0,B,A,R,101,230,22.57279614444673
0,B,A,G,89,224,39.3241612666401
0,B,A,B,113,231,19.83982510901919
0,B,A,R,103,242,23.71769886954328
0,B,A,G,86,230,40.34591012202247
0,B,A,B,102,240,20.897343880916026
0,B,A,R,98,243,25.44951002934194
0,B,A,G,90,239,34.293930489173746
0,B,A,B,104,246,21.16940435356035
0,B,A,R,97,248,20.260521718701916
0,B,A,G,89,233,34.39378297856839
0,B,A,B,112,240,17.952535602189865
0,B,A,R,92,252,16.01056540182434
0,B,A,G,83,236,31.112372435369576
0,B,A,B,102,248,16.68461075395284
0,B,A,R,108,239,22.286830497749637
0,B,A,G,87,229,39.50460839057908
0,B,A,B,121,237,19.34765014217653
0,B,A,R,100,246,27.34958754545656
0,B,A,G,89,242,34.84073041821314
0,B,A,B,100,248,22.69198338835662
0,B,A,R,99,245,23.913111746446877
0,B,A,G,76,233,31.70501976831596
0,B,A,B,102,246,19.423265059939695
0,B,A,R,100,244,21.48012282784166
0,B,A,G,77,237,35.996435267261624
0,B,A,B,108,250,20.42194352972755
0,B,A,R,99,240,27.239776907976648
0,B,A,G,81,238,36.36487085154219
0,B,A,B,113,248,23.214255427055814
0,B,A,R,100,246,23.349962345283927
0,B,A,G,77,239,35.7681382895281
0,B,A,B,112,253,21.3388459845003
0,B,A,R,105,250,20.6340694121901
0,B,A,G,77,238,36.13327989040832
0,B,A,B,110,249,20.503880415164915
0,B,A,R,95,242,27.27347063816436
0,B,A,G,81,238,39.60379258626328
0,B,A,B,106,250,23.42491209870504
0,B,A,R,104,246,19.00179363445702
0,B,A,G,80,236,32.499308534116565
0,B,A,B,115,248,16.807533346570757
0,B,A,R,97,246,24.12684011023852
0,B,A,G,76,236,32.59815853614033
0,B,A,B,108,254,20.537941660430175
0,B,A,R,103,250,24.904112354168852
0,B,A,G,83,235,33.498309169257254
0,B,A,B,107,255,21.124742568614753
0,B,A,R,100,253,24.373964624752457
0,B,A,G,80,236,33.99552850172801
0,B,A,B,112,246,20.74179995999403
0,B,A,R,94,247,26.75915413947633
0,B,A,G,80,239,37.39275039670905
0,B,A,B,98,248,23.019133644629594
0,B,A,R,98,231,25.8774974724307
0,B,A,G,90,231,39.25900107032386
0,B,A,B,112,241,21.767464548402938
0,B,A,R,99,246,25.038319159859327
0,B,A,G,82,238,35.19779014095886
0,B,A,B,105,249,21.552689543207585
0,B,A,R,102,254,23.41429468329515
0,B,A,G,80,237,36.396297910517376
0,B,A,B,104,248,21.621439085562862
0,B,A,R,97,251,23.834447094266913
0,B,A,G,78,234,32.47816638321778
0,B,A,B,107,247,19.872814704299643
0,B,A,R,94,242,25.20464921296474
0,B,A,G,84,239,36.03283599149283
0,B,A,B,109,247,21.86584732482558
0,B,A,R,103,239,14.010740822629387
0,B,A,G,87,234,30.826812985854005
0,B,A,B,115,242,15.135967820172155
0,B,A,R,97,238,16.09352754534613
0,B,A,G,79,230,28.212822519709096
0,B,A,B,101,241,16.24903114406005
0,B,A,R,100,247,27.078618318826248
0,B,A,G,71,237,35.604168063771404
0,B,A,B,102,255,23.317249121151317
0,B,A,R,100,248,23.19276487416607
0,B,A,G,87,244,32.007352351574426
0,B,A,B,114,250,20.38526085941091
0,B,A,R,96,247,26.804284738103902
0,B,A,G,78,240,35.54012036766003
0,B,A,B,107,250,22.99549247696348
0,B,A,R,69,228,27.0036621364923
0,B,A,G,77,237,41.927564842003505
0,B,A,B,81,239,22.391108610851855
0,B,A,R,75,235,26.897498117934354
0,B,A,G,72,234,41.261711846493554
0,B,A,B,84,233,20.855652958734332
0,B,A,R,85,228,30.197850938047893
0,B,A,G,70,237,46.7791455368915
0,B,A,B,98,231,22.71834579247424
0,B,A,R,86,232,27.43884363180587
0,B,A,G,71,241,42.41795045416668
0,B,A,B,95,238,20.791928726944093
0,B,A,R,83,227,28.175761205186195
0,B,A,G,72,232,41.40729935080083
0,B,A,B,111,239,23.070692457535547
0,B,A,R,86,239,27.35284660943236
0,B,A,G,67,235,40.77129356752095
0,B,A,B,104,239,21.092214628485557
0,B,A,R,91,232,28.474158281285607
0,B,A,G,76,237,44.01295414180333
0,B,A,B,113,232,22.02367641013593
0,B,A,R,85,229,28.06303340810931
0,B,A,G,66,230,40.853309859586076
0,B,A,B,106,233,22.90881929334263
0,B,A,R,84,228,27.526266676039505
0,B,A,G,71,237,40.845059871950376
0,B,A,B,106,236,21.0565204295058
0,B,A,R,82,227,27.768066842276898
0,B,A,G,73,235,47.55426458075371
0,B,A,B,103,239,23.923501509198406
0,B,A,R,83,236,28.937069840421184
0,B,A,G,77,237,38.96965712067983
0,B,A,B,108,243,22.39905621417786
0,B,A,R,82,223,21.007832809548706
0,B,A,G,78,231,43.80650818471876
0,B,A,B,93,235,20.221168391638194
0,B,A,R,85,231,32.31868903334469
0,B,A,G,70,239,43.54157901554468
0,B,A,B,104,233,23.642748641947783
0,B,A,R,87,227,24.158539436067493
0,B,A,G,75,233,33.64593121067806
0,B,A,B,118,231,17.219257131210803
0,B,A,R,93,238,20.807796293056775
0,B,A,G,71,240,42.34286399271352
0,B,A,B,105,243,19.378485877405506
0,B,A,R,85,238,23.424350507046782
0,B,A,G,75,235,41.69942321977601
0,B,A,B,118,234,19.653089814924087
0,B,A,R,83,229,24.532216151651692
0,B,A,G,71,232,46.64465112741423
0,B,A,B,99,236,22.60284837296707
0,B,A,R,60,232,28.49331539657413
0,B,A,G,74,236,42.20692574260894
0,B,A,B,77,232,21.840521098815206
0,B,A,R,90,231,24.8761968127802
0,B,A,G,64,235,42.52034429756333
0,B,A,B,110,233,20.53083956765695
0,B,A,R,85,232,28.337949694857915
0,B,A,G,72,236,41.66200390411228
0,B,A,B,111,241,22.965756242978195
0,B,A,R,94,231,17.736631879748565
0,B,A,G,79,236,38.40898537608647
0,B,A,B,101,234,17.424349037226023
0,B,A,R,88,235,17.729624343654784
0,B,A,G,69,224,35.63093449266356
0,B,A,B,105,238,18.4727090845017
0,B,A,R,91,240,19.401327896671393
0,B,A,G,70,235,31.31354097663918
0,B,A,B,101,241,16.851281237323743
0,B,A,R,80,224,27.878036463304635
0,B,A,G,74,233,44.610617542508066
0,B,A,B,106,239,24.718661847568363
0,B,A,R,83,224,20.232412756828914
0,B,A,G,76,232,40.08192497234179
0,B,A,B,91,234,19.81621236165403
0,B,A,R,93,233,25.14422013217515
0,B,A,G,68,227,44.078915904537816
0,B,A,B,101,246,23.548230801003577
0,B,A,R,93,242,17.11427088773662
0,B,A,G,75,238,28.647633367303857
0,B,A,B,109,235,15.805627698336789
0,B,A,R,92,234,16.844779683791927
0,B,A,G,67,219,27.40993277466427
0,B,A,B,109,237,16.015788904264383
0,B,A,R,88,236,17.347396252003797
0,B,A,G,72,237,28.57525255249838
0,B,A,B,100,234,15.608879852405165
0,B,A,R,106,255,12.633580329672416
0,B,A,G,94,240,27.53730442726611
0,B,A,B,109,255,15.58679921893367
0,B,A,R,115,255,21.14868762118264
0,B,A,G,99,254,28.36194751897213
0,B,A,B,115,255,19.145187099184227
0,B,A,R,98,253,20.175622209035755
0,B,A,G,88,242,27.830212289939038
0,B,A,B,106,255,20.415065983473177
0,B,A,R,113,255,13.15837013516535
0,B,A,G,94,243,25.034295019591934
0,B,A,B,117,255,14.460382940359116
0,B,A,R,103,255,18.528087202729804
0,B,A,G,93,251,28.779771206773813
0,B,A,B,109,254,18.360739967445603
0,B,A,R,108,255,16.703693469381715
0,B,A,G,84,241,29.665772171647475
0,B,A,B,110,255,17.346834223810248
0,B,A,R,99,254,19.553223635510758
0,B,A,G,80,234,31.15752955026489
0,B,A,B,109,255,20.050479821265814
0,B,A,R,110,255,21.06102423272825
0,B,A,G,86,252,27.65178451416178
0,B,A,B,111,255,19.139845024355242
0,B,A,R,112,255,22.406614244106056
0,B,A,G,83,255,26.94926815574325
0,B,A,B,119,255,20.317316350555654
0,B,A,R,111,255,15.627970624375429
0,B,A,G,89,249,22.476098364975126
0,B,A,B,119,254,16.199441330410785
0,B,A,R,106,254,13.838497643961324
0,B,A,G,89,237,28.680498001541736
0,B,A,B,112,245,15.629101462519003
0,B,A,R,135,255,12.244771001578561
0,B,A,G,104,241,21.60350565413563
0,B,A,B,137,253,14.538879159459556
0,B,A,R,110,250,14.848175907313786
0,B,A,G,91,234,21.615871247649352
0,B,A,B,113,248,15.37924185791404
0,B,A,R,118,255,15.360222390464749
0,B,A,G,94,248,21.550271377470924
0,B,A,B,121,255,15.63605102247025
0,B,A,R,122,255,13.979606734273863
0,B,A,G,91,243,25.832650522665254
0,B,A,B,122,250,16.127392234824804
0,B,A,R,110,255,18.664992422959582
0,B,A,G,85,247,31.043449917454055
0,B,A,B,109,255,18.792538587939095
0,B,A,R,103,251,17.882514236535368
0,B,A,G,90,245,29.843942464373207
0,B,A,B,112,248,18.454887822276515
0,B,A,R,105,255,18.979641485348182
0,B,A,G,88,255,32.331210079678
0,B,A,B,112,255,20.83630860845997
0,B,A,R,107,255,22.131198130007384
0,B,A,G,84,243,34.4441341046131
0,B,A,B,110,255,21.51045893656878
0,B,A,R,109,249,13.160293355319276
0,B,A,G,91,241,33.293702209222886
0,B,A,B,114,248,17.39207528493991
0,B,A,R,135,255,11.200748525561844
0,B,A,G,98,238,27.179435379907066
0,B,A,B,127,255,13.935806128737863
0,B,A,R,108,255,19.175107764117243
0,B,A,G,89,250,28.964046787085483
0,B,A,B,110,255,18.657725911358856
0,B,A,R,104,254,17.8530675127937
0,B,A,G,92,244,29.614834216481547
0,B,A,B,104,255,18.12976054673652
0,B,A,R,106,255,21.601694181541053
0,B,A,G,88,248,24.05560103036429
0,B,A,B,108,255,18.438838403438123
0,B,A,R,104,255,19.402257790706283
0,B,A,G,87,255,33.28076406114118
0,B,A,B,109,255,21.21661437887606
0,B,A,R,106,255,23.33925880104847
0,B,A,G,85,249,26.4207122312791
0,B,A,B,102,255,20.530683030544765
0,B,A,R,105,244,15.260521162025679
0,B,A,G,91,239,32.83229304382979
0,B,A,B,112,247,18.796136968443818
0,B,A,R,91,255,14.171404853368445
0,B,A,G,73,246,29.1105077491959
0,B,A,B,85,251,17.304848556857717
0,B,A,R,94,247,13.964316942840595
0,B,A,G,76,242,29.55650559097072
0,B,A,B,95,250,17.17189798415028
0,B,A,R,106,252,16.452896733240063
0,B,A,G,93,246,25.42258772760979
0,B,A,B,117,254,16.40377634123646
0,B,A,R,110,245,17.243400790866552
0,B,A,G,94,231,24.679886119590606
0,B,A,B,109,249,16.825990972898257
0,B,A,R,126,255,12.998622878179779
0,B,A,G,91,240,27.37312119633285
0,B,A,B,115,249,16.071194693260264
0,B,A,R,113,255,12.735814882684618
0,B,A,G,95,238,20.568729199375497
0,B,A,B,123,253,14.522729039364897
0,B,A,R,109,255,13.492721386891452
0,B,A,G,91,238,33.57937618104303
0,B,A,B,101,255,17.63463264419684
0,B,A,R,105,250,15.476449758640028
0,B,A,G,87,241,31.471364626311757
0,B,A,B,104,251,18.01415425209611
0,B,A,R,0,255,27.089328046772508
0,B,A,G,0,255,33.71693040092131
0,B,A,B,0,255,26.575776965640802
0,B,A,R,0,255,31.442184131362307
0,B,A,G,3,255,38.339517508381725
0,B,A,B,0,255,30.98177796141899
0,B,A,R,0,255,28.030041408892146
0,B,A,G,2,255,30.77829026432416
0,B,A,B,0,255,26.208482071508197
0,B,A,R,0,255,27.991384481306383
0,B,A,G,0,255,36.90346796925334
0,B,A,B,1,255,29.015561734802205
0,B,A,R,27,255,23.318158176154796
0,B,A,G,31,255,29.08187334980341
0,B,A,B,32,255,23.014861460851282
0,B,A,R,0,255,34.281373816346324
0,B,A,G,0,255,38.521756357621584
0,B,A,B,0,255,32.58874715212552
0,B,A,R,0,255,31.464888016235953
0,B,A,G,0,255,38.49423942500197
0,B,A,B,0,255,29.84247988794484
0,B,A,R,0,255,26.879877326088117
0,B,A,G,0,255,30.31770759543095
0,B,A,B,0,255,26.29356495369135
0,B,A,R,0,255,26.536618950376933
0,B,A,G,7,255,32.79457541804795
0,B,A,B,0,255,25.174869388132635
0,B,A,R,0,255,25.52403631040463
0,B,A,G,11,255,31.82831018562554
0,B,A,B,20,255,26.082830618724163
0,B,A,R,0,255,31.668649456281667
0,B,A,G,1,255,39.68525856964018
0,B,A,B,0,255,33.13473410686129
0,B,A,R,12,255,26.698408870507084
0,B,A,G,21,255,33.693512041897435
0,B,A,B,17,255,27.274549248316767
0,B,A,R,0,255,28.985881972578326
0,B,A,G,0,255,37.224678836460704
0,B,A,B,0,255,29.786292649928058
0,B,A,R,28,255,23.378477597087507
0,B,A,G,51,255,34.536689520889155
0,B,A,B,31,255,21.93138128463134
0,B,A,R,58,254,23.693711014601497
0,B,A,G,70,255,36.70825654684717
0,B,A,B,64,255,23.918474149489974
0,B,A,R,21,255,24.684843029095454
0,B,A,G,55,255,37.73649039282084
0,B,A,B,36,255,24.424873892094677
0,B,A,R,38,250,23.43361638071108
0,B,A,G,41,255,31.35184437960795
0,B,A,B,50,255,22.114398204539032
0,B,A,R,63,255,22.3335359617597
0,B,A,G,64,255,34.69006732080471
0,B,A,B,82,255,22.62892583494446
0,B,A,R,43,255,27.226257209648264
0,B,A,G,63,255,42.07851387730699
0,B,A,B,56,255,27.862272080021945
0,B,A,R,86,255,20.84340837363734
0,B,A,G,82,255,31.028440789953276
0,B,A,B,94,255,19.827801513194487
0,B,A,R,31,255,23.561436051731622
0,B,A,G,50,255,35.7236914799945
0,B,A,B,54,255,24.09419424662364
0,B,A,R,27,255,25.095967676851572
0,B,A,G,55,255,37.69190817421659
0,B,A,B,34,255,24.563627256067107
0,B,A,R,42,253,24.108175363643994
0,B,A,G,63,255,39.76618985399376
0,B,A,B,68,255,26.39818977502651
0,B,A,R,52,255,18.365586081047617
0,B,A,G,53,255,26.393022011091624
0,B,A,B,47,255,17.63058229005129
0,B,A,R,57,255,24.387254485775145
0,B,A,G,62,255,35.76696785786468
0,B,A,B,66,255,23.62515847835574
0,B,A,R,55,255,15.97883397844604
0,B,A,G,70,255,25.55618285508151
0,B,A,B,77,255,16.60880553054967
0,B,A,R,30,255,21.548292128395488
0,B,A,G,51,255,32.8414910904497
0,B,A,B,36,255,21.951850098895054
0,B,A,R,78,255,18.211128175813098
0,B,A,G,92,255,30.042540606796603
0,B,A,B,96,255,19.6196490469723
0,B,A,R,32,255,20.90336371414778
0,B,A,G,52,255,34.22972960780562
0,B,A,B,55,255,23.95786600943905
0,B,A,R,45,255,20.670451256453156
0,B,A,G,64,255,32.75322513934789
0,B,A,B,79,255,21.4964474373715
0,B,A,R,53,255,18.872164536334623
0,B,A,G,48,254,28.325310940277767
0,B,A,B,48,249,17.87481371700221
0,B,A,R,84,255,18.463844223363935
0,B,A,G,79,255,29.136670253902864
0,B,A,B,97,255,18.63951838392349
0,B,A,R,37,247,19.380474153255385
0,B,A,G,28,255,33.929353919472696
0,B,A,B,47,251,20.858430204282786
0,B,A,R,103,255,19.91235166001017
0,B,A,G,93,255,30.469947758342553
0,B,A,B,114,255,19.55675980903953
0,B,A,R,71,255,21.37219720195524
0,B,A,G,69,255,35.866361454360124
0,B,A,B,91,255,24.473718991840542
0,B,A,R,72,255,19.769948771801012
0,B,A,G,64,255,34.742293509470606
0,B,A,B,77,255,22.030875915088867
0,B,A,R,67,255,22.624870855979644
0,B,A,G,57,255,37.40838628905651
0,B,A,B,91,255,22.123839837105972
0,B,A,R,72,255,20.81446598031442
0,B,A,G,68,255,33.39129889007445
0,B,A,B,91,249,21.003573207367495
0,B,A,R,30,254,20.638732825018476
0,B,A,G,37,255,34.78602814039694
0,B,A,B,43,252,21.391458550996443
0,B,A,R,53,255,19.919324806860246
0,B,A,G,44,255,31.060400438770994
0,B,A,B,71,255,20.451457752172075
0,B,A,R,72,255,19.888161955701815
0,B,A,G,63,255,37.95477668347403
0,B,A,B,76,255,22.718840989118576
0,B,A,R,86,255,21.7072119668808
0,B,A,G,66,255,33.422211879483456
0,B,A,B,93,255,22.228597454398678
0,B,A,R,62,251,20.110574508254143
0,B,A,G,47,255,35.765593577816176
0,B,A,B,74,255,22.11669347161253
0,B,A,R,73,255,18.67110347016596
0,B,A,G,62,255,35.067264531494416
0,B,A,B,94,253,20.898428119183276
0,B,A,R,48,255,19.076850816315957
0,B,A,G,72,255,33.67241813553696
0,B,A,B,68,255,23.066108166911473
0,B,A,R,22,251,22.00216966869759
0,B,A,G,30,255,41.08211151853577
0,B,A,B,43,253,24.42450072331382
0,B,A,R,0,255,20.983751524180246
0,B,A,G,3,255,24.895715820615813
0,B,A,B,0,255,21.60690453630097
0,B,A,R,3,255,25.752347702178632
0,B,A,G,2,255,33.369984658959474
0,B,A,B,25,255,26.72357424173822
0,B,A,R,5,255,27.258261949933992
0,B,A,G,18,255,31.638739759297277
0,B,A,B,29,255,28.02934707138881
0,B,A,R,6,255,28.500807464712675
0,B,A,G,17,255,34.5686065274898
0,B,A,B,0,255,30.435254730121827
0,B,A,R,0,255,30.843198200500098
0,B,A,G,15,255,32.77524544194216
0,B,A,B,15,255,30.19680589424022
0,B,A,R,11,255,28.105615318182927
0,B,A,G,30,255,32.8023413494997
0,B,A,B,11,255,28.446845459772256
0,B,A,R,86,255,19.216664265414856
0,B,A,G,86,255,21.525393128404094
0,B,A,B,89,255,19.112101758537968
0,B,A,R,0,255,21.585279562085603
0,B,A,G,12,255,25.522144764797492
0,B,A,B,8,255,22.348052291190683
0,B,A,R,0,255,21.08884992897957
0,B,A,G,0,255,25.231235898829052
0,B,A,B,0,255,22.87247761506391
0,B,A,R,0,255,22.900500363979656
0,B,A,G,0,255,26.467430491376664
0,B,A,B,12,255,23.33067874706117
0,B,A,R,0,255,19.09106580456355
0,B,A,G,6,255,22.666402844799357
0,B,A,B,5,255,19.857409689783175
0,B,A,R,2,255,26.627085286931237
0,B,A,G,25,255,31.63553535018841
0,B,A,B,10,255,27.88455217937195
0,B,A,R,0,255,24.43795509448829
0,B,A,G,11,255,29.9801616894514
0,B,A,B,0,255,24.76950912241628
0,B,A,R,0,255,30.712034591507624
0,B,A,G,0,255,35.65031045431411
